favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	possibly_sensitive	in_reply_to_user_id
False	None	False	OH: "downloading one happy island" #dmi2011	Mon Jul 04 12:39:17 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	87863045707153408	None	2	None	87863045707153408	None
False	None	False	OH: "downloading one happy island"	Mon Jul 04 12:38:56 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	87862959103160320	None	0	None	87862959103160320	None
None	False	RT @astridmager: marc tuters suggests a reading group or "salon" on the philosophy of digital methods.. #nice #dmi2011	Mon Jul 04 12:38:10 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87862765615726592	None	1	None	87862765615726592	None
None	False	RT @texifter: Having a blast teaching DiscoverText.com and working with Richard Rogers and great students at #dmi2011 #research #web #tw ...	Mon Jul 04 11:56:59 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87852402836901888	None	1	None	87852402836901888	None
None	False	RT @waag: RT @macekster: Waarom Google+ wel eens heel groot zou kunnen worden http://t.co/LdLZ5Ru via @twttimes	None	87830211890118656	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	87830211890118656	1	None	False	None	None	False	Mon Jul 04 10:28:48 +0000 2011	None	None
None	False	RT @lassebo: "the nice thing about machines is that they make very predictable mistakes" #dmi2011	Mon Jul 04 10:27:57 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87829995250139136	None	1	None	87829995250139136	None
False	None	False	"Every data has a landscape" @Discovertext #dmi2011	Mon Jul 04 09:48:51 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	87820155136131073	None	1	None	87820155136131073	None
None	False	RT @sabinesabine: 'Some people are religious about their deductive or inductive methods, I'm agnostic on the matter. Do what works'  @St ...	Mon Jul 04 09:45:34 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87819328669499393	None	5	None	87819328669499393	None
False	None	False	Continuing #dmi2011 with a lecture by Stuart Shulman @discovertext, on Measuring Validity in Annotation http://t.co/9TdEqGS	Mon Jul 04 09:10:56 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	87810612662505472	None	0	None	87810612662505472	False	None
None	False	RT @LeylaTweets: Uw angst is terecht: http://twurl.nl/vkefo1 #politiek #vrijheidahum	Sun Jul 03 21:57:35 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87641159639375872	None	1	None	87641159639375872	None
False	None	False	@raisecain @silvertje @_mstevenson @esthr @cgrltz :) we were missing you already!	Sun Jul 03 20:53:34 +0000 2011	False	87593828340613120	None	18792805	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	87593828340613120	raisecain	87625051209334784	None	0	None	87625051209334784	18792805
False	None	False	@silvertje @_mstevenson @esthr @cgrltz actually, we are just loitering	Sun Jul 03 18:38:32 +0000 2011	False	87587006057684992	None	8273852	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	87587006057684992	silvertje	87591066697601024	None	0	None	87591066697601024	8273852
False	None	False	@silvertje @_mstevenson @esthr @cgrltz we are dancing (well, ... enjoying) salsa at noordermarkt #toitoitoi	Sun Jul 03 18:30:36 +0000 2011	False	87587006057684992	None	8273852	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	87587006057684992	silvertje	87589072264110080	None	0	None	87589072264110080	8273852
False	None	False	@_mstevenson @esthr @cgrltz @silvertje need to work unfortunately, enjoy!	Sun Jul 03 13:17:56 +0000 2011	False	87496793725743104	None	83170793	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	87496793725743104	_mstevenson	87510386261233664	None	0	None	87510386261233664	83170793
False	None	False	@astridmager i sent it to u on wed :)	Sun Jul 03 09:34:14 +0000 2011	False	87427063551762432	None	14932303	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	87427063551762432	astridmager	87454090711400448	None	0	None	87454090711400448	14932303
False	None	False	Catching up some reading #dmi2011	Sat Jul 02 12:11:14 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	87131212832972800	None	0	None	87131212832972800	None
None	False	RT @LiekyLuck: Geniale vrije geluiden compilatie op Nederland 1!	Sat Jul 02 08:44:18 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	87079135830220800	None	1	None	87079135830220800	None
None	False	RT @silvertje: *Happy birthday to you, happy birthday dear @cgrltz, happy birthday to you!* http://t.co/TDQoXDn	None	87070994384162816	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	87070994384162816	1	None	False	None	None	False	Sat Jul 02 08:11:57 +0000 2011	None	None
False	None	False	@mariekevdijk leuk dat je er straks bent!!	Fri Jul 01 06:54:22 +0000 2011	False	86675759908929537	None	149818246	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	86675759908929537	mariekevdijk	86689081022627840	None	0	None	86689081022627840	149818246
None	False	RT @ThijsNiks: The “number of results” count that Google gives when you search is fabricated http://blog.xkcd.com/2011/02/04/trochee-chart/	Thu Jun 30 20:56:06 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	86538523762626560	None	9	None	86538523762626560	None
False	None	False	marketing #dmi2011 @_mstevenson: OH "in case anybody is interested, i have a (local) script to rip _all_ comments from any youtube video"	Thu Jun 30 20:52:39 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	86537654912557057	None	1	None	86537654912557057	None
False	None	False	Sciencing as fast as I can	Thu Jun 30 13:56:48 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	86433001470304256	None	0	None	86433001470304256	None
None	False	RT @Bouletcorp: Je chercherais bien Google+, mais on m'a dit que si on tapait "Google" dans Google, ça pouvait casser Internet.	Thu Jun 30 13:19:43 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	86423672243499008	None	70	None	86423672243499008	None
False	None	False	Regular expression juggling _is_ one of my favorite pass times #dmi2011	Thu Jun 30 12:08:19 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	86405704059076609	None	0	None	86405704059076609	None
None	False	RT @maxwenzin: Appalled by legal intercept in #Skype while still sending unencrypted e-mail? Think again.	Thu Jun 30 11:43:11 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	86399376238460928	None	3	None	86399376238460928	None
False	None	False	#dmi2011 going by all the groups as a technical consultant :)	Thu Jun 30 11:06:09 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	None	86390055928729600	None	0	None	86390055928729600	None
None	False	RT @ChaToX: New Yahoo! Clues --powered by research from Yahoo! Research Barcelona-- launches: http://ping.fm/7L08H	Thu Jun 30 07:22:58 +0000 2011	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	False	None	86333893376098304	None	2	None	86333893376098304	None
None	False	RT @pachube: We'll be sponsoring the @apps4planet hackathon in Amsterdam in August. Big plans to make it a great event! http://t.co/e6PSP1N	None	86175515320393728	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	86175515320393728	4	None	False	None	None	False	Wed Jun 29 20:53:38 +0000 2011	None	None
False	None	False	Updated Yahoo! clues allows new audience research:  popular politicians by men between 25 and 34 in Texas? http://yhoo.it/jGGBYp	Wed Jun 29 20:39:09 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	86171868431790080	None	1	None	86171868431790080	None
False	None	False	@astridmager http://t.co/u4DVfXa	Wed Jun 29 06:08:29 +0000 2011	False	None	None	14932303	web	None	astridmager	85952757932097536	None	0	None	85952757932097536	False	14932303
False	None	False	@mariekevdijk @esthr geland!	Mon Jun 20 15:26:50 +0000 2011	False	82775936252121088	None	149818246	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	82775936252121088	mariekevdijk	82831783716077569	None	0	None	82831783716077569	149818246
None	False	RT @accessnow: @accessnow blogs how Internet providers and telecos store the electronic comms of every single European citizen http://bi ...	Fri Jun 03 19:40:51 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	76735113479733248	None	7	None	76735113479733248	None
False	None	False	Erg goeie uitleg! “@annebethvis: '#SpaanseLente' http://t.co/O4j0gVN via @hardhoofd”	Fri Jun 03 19:38:20 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	76734482211815425	None	0	None	76734482211815425	False	None
False	None	False	“@kaeru: A gorgeous circular pathway offering rainbow-colored panorama views: http://t.co/OsFmVPV” @esthr @cgrltz @silvertje	Fri Jun 03 19:33:20 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	76733223215960064	None	0	None	76733223215960064	False	None
None	False	RT @kaeru: A gorgeous circular pathway offering rainbow-colored panorama views: http://t.co/nVlpDpt	None	76732986879516672	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	76732986879516672	2	None	False	None	None	False	Fri Jun 03 19:32:24 +0000 2011	None	None
None	False	RT @citizenlab: Sony, Gmail, Hotmail, Yahoo, Lockheed, Iran, Gov Canada -- BreachFest 2011	Fri Jun 03 18:48:54 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	76722042388480000	None	12	None	76722042388480000	None
None	False	RT @google: Schema.org: Search engines come together for a richer web @bing @YAHOO http://goo.gl/Rlrl2	Thu Jun 02 17:39:24 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	76342161746038784	None	252	None	76342161746038784	None
None	False	RT @sivavaid: How the Library of Congress is building the Twitter archive http://t.co/rtPJvK6 via @radar	None	76341556457635840	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	76341556457635840	10	None	False	None	None	False	Thu Jun 02 17:37:00 +0000 2011	None	None
None	False	RT @SecDev: Psiphon inc launches new generation circumvention tool - beta of PsiphonX is now live!  http://is.gd/Mg2NGa	Tue Apr 05 07:31:23 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	55170655678763008	None	3	None	55170655678763008	None
None	False	RT @cgrltz: Back to a reality that includes work and internet.	Mon Apr 04 08:56:35 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	54829707916611584	None	1	None	54829707916611584	None
None	False	RT @silvertje: Gezocht: Tool voor tag cloud over time. http://t.co/FDLpQc0 download links werken helaas niet en http://t.co/6ahQnYn is n ...	None	53070933711273984	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	53070933711273984	2	None	False	None	None	False	Wed Mar 30 12:27:51 +0000 2011	None	None
None	False	RT @cgrltz: Platform Politics schedule up now & looks promising: http://tiny.cc/f7r6l #platpol11	Tue Mar 29 22:03:21 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	52853377452871680	None	1	None	52853377452871680	None
False	None	False	Just finished another day of data digging ...	Fri Mar 25 20:44:27 +0000 2011	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	51383968184025088	None	0	None	51383968184025088	None
False	None	False	Ik wil  een maandelijks opzegbaar abonemet op de digitale edite van @NRC   Is dat mogelijk, of is het onmiddelijk een jaar?	Thu Mar 24 19:26:56 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	51002071788425216	None	0	None	51002071788425216	None
None	False	RT @esthr: whoa, an inurl game!! http://probablyinteractive.com/url-hunter	Sat Mar 12 17:31:23 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	46624340392947712	None	1	None	46624340392947712	None
None	False	RT @dmitools: New tool alert: Lippmannian Device to Gephi http://bit.ly/fEma0S #digitalmethods #gephi	Sat Mar 12 17:28:51 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	46623701382336513	None	2	None	46623701382336513	None
False	None	False	@silvertje da's heel flauw!  Je hebt nl wel al een gebroken Android scherm gezien ... die van ...	Sat Mar 12 11:00:35 +0000 2011	False	46478601956237312	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	46478601956237312	silvertje	46525990381424641	None	0	None	46525990381424641	8273852
False	None	False	@cgrltz urs haz less Google results ;)	Tue Mar 01 12:47:22 +0000 2011	False	42566420571238401	None	47438273	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	42566420571238401	cgrltz	42566598518784000	None	0	None	42566598518784000	47438273
None	False	RT @silvertje: Reminder: Amsterdam Digital Methods Summer School 2011 Call for Participants: Early bird applications deadline March 7. h ...	Tue Mar 01 12:45:34 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	False	None	42566144976109568	None	3	None	42566144976109568	None
False	None	False	"there is no data like more data"	Tue Mar 01 12:40:17 +0000 2011	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	None	42564816077979648	None	3	None	42564816077979648	None
